mid,sid,node_i,node_j,utterance,uid
0388,0388_012,0388_004,0388_011,"(calling over the rumble) Hi!I'm sorry.Why?Why what?Why are you sorry? I just said hi.No, I didn't know if you were talking to me, so...Really?(embarrassed) Well, I didn't want to assume.Aw, c'mon, live dangerously. Take the leap and assume someone is talking to you in an otherwise empty car.Anyway. Sorry. Hi.It's okay if I sit closer? So I don't have to scream. Not that I don't need to scream sometimes, believe me.No, I mean, I don't know. I can't really think of much to say probably.Oh. So...I mean, it's okay if you want to sit down here. I didn't mean to --No, I don't want to bug you if you're trying to --It's okay, really.Just, you know, to chat a little, maybe. I have a long trip ahead of me.Rockville Center.Get out! Me too! What are the odds?The weirder part is I think actually I recognize you. I thought that earlier in the diner. That's why I was looking at you. You work at Borders, right?Ucch, really? You're kidding. God. Bizarre small world, huh? Yeah, that's me: book slave there for, like, five years now.Really? Because --Jesus, is it five years? I gotta quit right now.-- because I go there all the time. I don't think I ever saw you before.Well, I'm there. I hide in the back as much as is humanly possible. You have a cell phone? I need to quit right this minute. I'll call in dead.I don't have one.I'll go on the dole. Like my daddy before me.I noticed your hair. I guess it made an impression on me, that's why I was pretty sure I recognized you.Ah, the hair. (pulls a strand in front of her eyes, studies it)I like it.Blue ruin is cheap gin in case you were wondering.Yeah. Tom Waits says it in --Exactly! Tom Waits. Which song?I can't remember.Anyway, this company makes a whole line of colors with equally snappy names. Red Menace, Yellow Fever, Green Revolution. That'd be a job, coming up with those names. How do you get a job like that? That's what I'll do. Fuck the dole.I don't really know how --Purple Haze, Pink Eraser.You think that could possibly be a full time job? How many hair colors could there be?(pissy) Someone's got that job.I'm sure you would.My writing career! Your hair written by Clementine Kruczynski.You sure? That doesn't sound --I think. Anyway, I've tried all their colors. More than once. I'm getting too old for this. But it keeps me from having to develop an actual personality. I apply my personality in a paste. You?Oh, I doubt that's the case.Well, you don't know me, so... you don't know, do you?Sorry. I was just trying to be nice.Yeah, I got it. My name's Clementine, by the way.I'm Joel.No jokes about my name? Oh, you wouldn't do that; you're trying to be nice.I don't know any jokes about your name.Huckleberry Hound?I don't know what that means.Huckleberry Hound! What, are you nuts?I'm nut nuts.(singing) Oh my darlin', oh my darlin', oh my darlin' Clementine? No?Sorry. It's a pretty name, though. It means ""merciful"", right?(impressed) Yeah. Although it hardly fits. I'm a vindictive little bitch, truth be told.See, I wouldn't think that about you.(pissy) Why wouldn't you think that about me?Oh. I don't know. I was just... I don't know. I was... You seemed nice, so --Now I'm nice? Don't you know any other adjectives? There's careless and snotty and overbearing and argumentative... mumpish.Well, anyway... Sorry.What is nice, anyway? I mean, besides an adjective? I guess it can be an adverb, sort of. It doesn't reveal anything. Nice is pandering. Cowardly. And life is more interesting than that. Or should be. Jesus God, I hope it is... someday. I don't need nice. I don't need myself to be it and I don't need anyone else to be it at me.Okay.Joel? It's Joel, right?Yes?I'm sorry I... yelled at you. Was it yelling? I can't really tell. Whatever, I'm a little out of sorts today.That's okay.(stares out window) My embarrassing admission is I really like that you're nice. Right now, anyway. I can't tell from one moment to the next what I'm going to like. But right now I'm glad you said, ""that's okay"" to me. That was nice of you.It's no problem. Anyway, I have some stuff I need to --Oh, okay. Well, sure, I'll just... (stands, throws bag over shoulder)(pulling journal from briefcase)(heading toward other end of car)","0388_0051,0388_0052,0388_0053,0388_0054,0388_0055,0388_0056,0388_0057,0388_0058,0388_0059,0388_0060,0388_0061,0388_0062,0388_0063,0388_0064,0388_0065,0388_0066,0388_0067,0388_0068,0388_0069,0388_0070,0388_0071,0388_0072,0388_0073,0388_0074,0388_0075,0388_0076,0388_0077,0388_0078,0388_0079,0388_0080,0388_0081,0388_0082,0388_0083,0388_0084,0388_0085,0388_0086,0388_0087,0388_0088,0388_0089,0388_0090,0388_0091,0388_0092,0388_0093,0388_0094,0388_0095,0388_0096,0388_0097,0388_0098,0388_0099,0388_0100,0388_0101,0388_0102,0388_0103,0388_0104,0388_0105,0388_0106,0388_0107,0388_0108,0388_0109,0388_0110,0388_0111,0388_0112,0388_0115,0388_0116,0388_0119,0388_0120,0388_0121,0388_0122,0388_0123,0388_0124,0388_0125,0388_0126,0388_0127"
0388,0388_016,0388_004,0388_011,"Hi. I could give you a ride if you need.No, that's okay. Thanks, though.You're sure? It's cold.I don't want to take you out of your way.It's okay.Yeah?Where do you live?You're not a stalker or anything, right?Well, I probably wouldn't say if I were, but no.You can't be too careful. I've been stalked. I've been told I'm highly stalkable. I don't need that.I'm not a stalker.(beat) You know Wilmont?Yeah.Wilmont. Near the high school. Look, I'm very sorry I came off sort of nutso. I'm not really.It's okay. I didn't think you were.So you like bookstores, huh?I like to read.Me too. It is Rain Dogs, by the way.Yeah? I can't remember that album very well. I remember liking it. But --The song's 9th and Hennepin. I spent most of the train ride trying to remember. ""Till you're full of rag water and bitters and blue ruin/And you spill out/Over the side to anyone who'll listen."" Remember?Sort of, um...Remember? ""And you take on the dreams of the ones who have slept there/And I'm lost in the window/I hide on the stairway/I hang in the curtain/I sleep in your hat...""What?I'm just a bit of a wreck. ""I sleep in your hat"" makes me cry. Thanks very much. That was very nice of you.Well, I wouldn't want to be --Oh, geez, I'm full of shit. I already told you that.Take care.(turning back) Hey, do you want to have a drink? I have lots of drinks. And I could --Um --","0388_0128,0388_0129,0388_0130,0388_0131,0388_0132,0388_0133,0388_0134,0388_0135,0388_0136,0388_0137,0388_0138,0388_0139,0388_0140,0388_0141,0388_0142,0388_0143,0388_0144,0388_0145,0388_0146,0388_0147,0388_0148,0388_0149,0388_0150,0388_0151,0388_0152,0388_0153,0388_0154,0388_0155,0388_0156"
0388,0388_016,0388_004,0388_004,"Never mind. Sorry, that was stupid. I'm embarrassed. Good night, Joel.",0388_0157
0388,0388_017,0388_004,0388_011,"Thanks. I like it, too. Been here about four years. It's really cheap. My downstairs neighbor is old so she's quiet, which is great. And the landlord's sweet, which is bizarre, but great, and I have a little porch in the back, which is great, because I can read there, and listen to my crickets and... Two blue ruins... You like that?Very much.This... someone gave that to me, just like, recently. I like it, too. I like crows. I think I used to be a crow.Thanks. That was good, that crow sound.Do you believe in that stuff? Reincarnation?I don't know.Me neither. Oh, there's an inscription on the back.Frost?(impressed) Yeah. I'm not, like, a Robert Frost lover by any stretch. His stuff seems strictly grade school to me. But this made me cry for some reason. Maybe because it is grade school. Y'know?It's pretty.I miss grade school. I don't know why I'm calling it grade school all of a sudden. When I went we called it elementary school. But I like grade school better. Sounds like something someone from the forties would call it. I'd like to be from then. Everyone wore hats. Anyway, cheers!Cheers.God, that feels so fucking good. Take yours off.I'm fine.Yeah? Well, have a seat, anyway. Ready for another?No, I'm okay for now.Well, I'm ready. Put some music on.What do you want to hear?You pick it.You just say. I'm not really --I don't know! I can't see them from here, Joel! Just pick something good. Oh, excellent choice. Mmmmmmm. Way to go, Joel. You pick good.Well, I should probably get going.No, stay. Just for a little while.No. I --I know a man who needs a refill.Thanks.Drink up, young man. It'll make the whole seduction part less repugnant. I'm just kidding. C'mon. Y'know, I'm sort of psychic.Yeah?Well, I go to a psychic and she's always telling me I'm psychic. She should know. Do you believe in that stuff?I don't know.Me neither. But sometimes I have premonitions, so, I don't know. Maybe that's just coincidence. Right? Y'know, you think something and then it happens, or you think a word and then someone says it? Y'know?Yeah, I don't know. It's hard to know.Exactly. Exactly! That's exactly my feeling about it. It's hard to know. Like, okay, but how many times do I think something and it doesn't happen? That's what you're saying, right? You forget about those times. Right?Yeah, I guess.(dreamy beat) But I think I am. I like to think I am. It's helpful to think there's some order to things. You're kind of closed mouthed, aren't you?Sorry. My life isn't that interesting. I go to work. I go home. I don't know what to say.Oh.I think about that.You're really nice. I'm sorry I yelled at you before about it. God, I'm an idiot.I do have a tendency to use that word too much.I like you. That's the thing about my psychic thing. I think that's my greatest psychic power, that I get a sense about people. My problem is I never trust it. But I get it. And with you I get that you're a really good guy.Thanks.And, anyway, you sell yourself short. I can tell. There's a lot of stuff going on in your brain. I can tell. My goal... can I tell you my goal?Yeah.(ala Paul Simon) What's the goal, Joel?Yeah. I think so. It's hard to --Like I wanted to talk to you. I didn't need any more reason to do it. Who knows what bigger cosmic reason might exist?Yeah.You're very nice. God, I have to stop saying that. You're nervous around me, huh?No.I'm nervous. You don't need to be nervous around me, though. I like you. Do you think I'm repulsively fat?No, not at all.I don't either. I used to. But I'm through with that. Y'know, if I don't love my body, then I'm just lost. You know? With all the wrinkles and scars and the general falling apart that's coming 'round the bend. (off his reaction) Well, for the last week, anyway! He's kind of a kid. Kind of a goofball, but he's really stuck on me, which is flattering. Who wouldn't like that? And he's, like, a dope, but he says these smart and moving things sometimes, out of nowhere, that just break my heart. He's the one who gave me that crow photograph.Oh, yeah.That made me cry. But, anyway, we went up to Boston, because I had this urge to lie on my back on the Charles River. It gets frozen this time of year.That's scary sounding.Exactly! I used to do it in college and I had this urge to go do it again, so I got Patrick and we drove all night to get there and he was sweet and said nice things to me, but I was really disappointment to be there with him. Y'know? And that's where psychic stuff comes in. Like, it just isn't right with him. Y'know?I think so.I don't believe in that soulmate crap anymore, but... he says so many great things. We like the same writers. This writer Stephen Dixon he turned me on to. And he's cute. It's fucked up. Joel, you should come up to the Charles with me sometime.Okay.Yeah? Oh, great! I'll pack a picnic -- a night picnic -- night picnics are different -- and --(shy) Sounds good. But right now I should go.(pause) You should stay.I have to get up early in the morning tomorrow, so...(beat) Okay. I would like you to call me. Would you do that? I would like that.Yes. I don't think your personality comes out of a tube. I think the hair is just... a pretty topping. (shyly formal) So, I enjoyed meeting you.You'll call me, right?Yeah.When?Tomorrow?Tonight. Just to test out the phone lines and all.","0388_0158,0388_0159,0388_0160,0388_0161,0388_0162,0388_0163,0388_0164,0388_0165,0388_0166,0388_0167,0388_0168,0388_0169,0388_0170,0388_0171,0388_0172,0388_0173,0388_0174,0388_0175,0388_0176,0388_0177,0388_0178,0388_0179,0388_0180,0388_0181,0388_0182,0388_0183,0388_0184,0388_0185,0388_0186,0388_0187,0388_0188,0388_0189,0388_0190,0388_0191,0388_0192,0388_0193,0388_0194,0388_0195,0388_0196,0388_0197,0388_0198,0388_0199,0388_0200,0388_0201,0388_0202,0388_0203,0388_0204,0388_0205,0388_0206,0388_0207,0388_0208,0388_0209,0388_0210,0388_0211,0388_0212,0388_0213,0388_0214,0388_0215,0388_0216,0388_0217,0388_0218,0388_0219,0388_0220,0388_0221,0388_0222,0388_0223,0388_0224,0388_0225,0388_0226,0388_0227,0388_0228"
0388,0388_017,0388_011,0388_011,Okay.,0388_0229
0388,0388_021,0388_000,0388_011,He hears a key in his apartment door.,0388_0242
0388,0388_021,0388_000,0388_035,It's too late.,0388_0241
0388,0388_021,0388_011,0388_011,"We're sorry, the number you have dialed...Fuck.","0388_0238,0388_0243"
0388,0388_021,0388_011,0388_035,"It was snowing.There are two of them. Couldn't make them out. The orange glow of a cigarette.The driver waved. So casual, friendly.I'm like a joke to them. I guess they figure they can act like they want. They don't have to worry about me remembering.I might be making a mistake.Maybe I'm making a mistake. Maybe I just need to learn to live with this. First of all, I'll get over it. Secondly, it happened. Those who do not remember history are condemned to repeat it. Who said that? Churchill? I'm not sure. But I don't care. She did it to me. I have to rid myself of this. Fuck her.Fuck you, Clementine. Pink.The pill was pink, I remember. It had some letters and numbers on it. What were they? AL 1718? AL something. Four digits. I don't like taking pills when I don't know what they are. I have no choice.Bye. It's them.","0388_0230,0388_0231,0388_0232,0388_0233,0388_0234,0388_0235,0388_0236,0388_0237,0388_0240"
0388,0388_022,0388_004,0388_011,How could she have done this to me? How could anyone do this to anyone?,0388_0257
0388,0388_022,0388_004,0388_023,"I just thought I'd say hi. I was in the neighborhood.You were not.I was not.Come over after I'm done here?I can't. I want to, but I have to study.You rat.(to Patrick) You didn't say anything about my hair.It's so cool. You're by far the most sensational person in the room.In the room?","0388_0250,0388_0251,0388_0252,0388_0253,0388_0254,0388_0255,0388_0258,0388_0259,0388_0260"
0388,0388_022,0388_011,0388_011,What's happening here?,0388_0262
0388,0388_022,0388_011,0388_023,"I really want to, but tonight's important. Test tomorrow.In the world.","0388_0256,0388_0261"
0388,0388_022,0388_011,0388_035,"I should maybe talk to you.Clementine. I should just maybe talk to her.I love you and if you knew that... if I told you what happened... I'll explain everything, what we meant to each other. I'll tell you everything about our time together. You'll know everything again and...Maybe if I just explain what happened, I wouldn't have to go through this and I could tell you everything and it would be like you knew and we could rebuild and we could be happy again and...Clementine.","0388_0244,0388_0245,0388_0246,0388_0247,0388_0248"
0388,0388_022,0388_023,0388_035,That's your look for me.,0388_0249
0388,0388_023,0388_011,0388_016,Them.,0388_0265
0388,0388_023,0388_011,0388_035,"Gotta get home. How could she do this to me? How could she not care about what we meant to each other. What a fuck! What a fucking monster she is!Oh, God. I miss her. I can't believe she's with that guy now! I'm never going to see her again. I love her so much. What a fucking monster she is!","0388_0263,0388_0264"
0388,0388_025,0388_016,0388_016,"Hello again, Mr. Barish. Good, you've got your stuff.",0388_0266
0388,0388_026,0388_016,0388_017,(not looking back) How are you today?,0388_0267
0388,0388_027,0388_011,0388_017,"How exactly is this going to work tonight?We'll start with your most recent memories and go backwards -- There is an emotional core to each of our memories -- As we eradicate this core, it starts its degradation process -- By the time you wake up in the morning, all memories we've targeted will have withered and disappeared. Like a dream upon waking.Is there any sort of risk of brain damage?Well, technically, the procedure itself is brain damage, but on a par with a night of heavy drinking. Nothing you'll miss.It's happening now! I'm already in my brain.","0388_0270,0388_0271,0388_0272,0388_0273,0388_0274"
0388,0388_027,0388_011,0388_030,Mr. Barish.We use the articles you brought to create a map of Clementine in your brain. Tonight while you sleep we'll be able to trace the map and erase.But you're tracing and erasing now. It's already started. I'm home in my bed.,"0388_0269,0388_0276,0388_0277"
0388,0388_027,0388_017,0388_030,"Ah, Mr. Barish. This is Stan. He'll be in charge of your procedure tonight.Yes, I suppose you are. (back in his faded memory persona)Very good.We'll dispose of these mementos when we're done here. That way you won't be confused later by their unexplainable presence in your home.","0388_0268,0388_0275,0388_0278,0388_0279"
0388,0388_027,0388_023,0388_030,"Good. We're getting healthy read-outs. Patrick, do me a favor -- -- and check the voltage levels, I'm not wiping as clean as I would like here.",0388_0280
0388,0388_028,0388_017,0388_030,"Yeah, that looks better. Thanks.",0388_0284
0388,0388_028,0388_023,0388_030,The voltage looks fine.Then check the connections.Does that help?,"0388_0281,0388_0282,0388_0283"
0388,0388_029,0388_016,0388_030,"(reading) December 15th, 2004. I met someone tonight. Oh, Christ: I don't know what to do. Her name is Clementine and she's amazing. So alive and spontaneous and passionate and sensitive. Things with Naomi and I have been stagnant for so long. I think we got this one. Let's push on.",0388_0286
0388,0388_029,0388_017,0388_030,"Ah, your journal. This will be invaluable.",0388_0285
0388,0388_032,0388_011,0388_016,May I help you?My name is Joel Barish. I have an appointment.,"0388_0287,0388_0288"
0388,0388_032,0388_016,0388_016,Please have a seat. Dr. Mierzwiak will be right with you.,0388_0289
0388,0388_033,0388_011,0388_016,(without turning) How are you today?Not great.,"0388_0290,0388_0291"
0388,0388_033,0388_016,0388_017,(at Mierzwiak's office) Here we are.,0388_0292
0388,0388_034,0388_011,0388_017,I'm sorry you saw one of our notification cards. You never should have.Well... I did.We can help you through this. Why don't you start now by telling me everything you can remember about your relationship with Clementine.,"0388_0293,0388_0294,0388_0295"
0388,0388_034,0388_011,0388_023,"(thinks, then:) It was a mess. I don't know how it got this way...",0388_0296
0388,0388_034,0388_023,0388_030,"It's kind of a dump, don't you think?",0388_0297
0388,0388_035,0388_023,0388_030,"(uninterested) It's an apartment.Not a dump, then, but kind of plain. Uninspired. And there's a stale smell. Sort of stuffy. I don't know. Stuffy.Patrick, let's just get through this. We have a long night ahead of us.","0388_0298,0388_0299,0388_0300"
0388,0388_035,0388_017,0388_023,"Yeah. So who do you think is better-looking, me or this guy?",0388_0301
0388,0388_036,0388_011,0388_017,So we'll need you to go home and bring in everything you ever received from Clementine and anything that might remind you of her...,0388_0302
0388,0388_037,0388_011,0388_035,"So then she just stops calling.I wasn't going to call her. Not after the way she was.Any messages, Carmen? Any messages for me, Carmen.It's bullshit. She's punishing me for being honest with her.","0388_0303,0388_0304,0388_0305,0388_0307"
0388,0388_039,0388_011,0388_035,"Sorry, Carmen. Any messages?",0388_0309
0388,0388_040,0388_011,0388_035,That's it. I'm just gonna--,0388_0310
0388,0388_041,0388_011,0388_027,"She's punishing me for being honest. I should just go to her house.I don't think you should go there, Joel.I don't know. I'm so... I can't believe she'd be so goddamn immature!","0388_0315,0388_0316,0388_0319"
0388,0388_041,0388_003,0388_011,"Why would she do that?I don't know, honey. It's horrible.Yeah, I don't want to seem desperate.Maybe you need to look at this as a sign to move on. Just make a clean break.(agitated, interrupting) Joel, honey... We have to feed the dog. Would you just wait here? Just a second. You weren't supposed to see that.They can't erase memories. It's a joke. It's a nasty Clementine hoax.","0388_0312,0388_0314,0388_0317,0388_0318,0388_0321,0388_0322"
0388,0388_041,0388_003,0388_027,"Joel, look, the thing is --",0388_0320
0388,0388_041,0388_003,0388_035,"Sweetie, we called the company.Lacuna: Noun. A blank, a missing portion, especially in a manuscript.","0388_0323,0388_0324"
0388,0388_042,0388_003,0388_003,"You can't tell her, Joel. They explained that. Like waking a sleepwalker. It might have a devastating effect.",0388_0325
0388,0388_043,0388_003,0388_011,"Think about it: to be told you lived an existence of which you have no recollection.But what am I supposed to do?Move on, sweetie.","0388_0326,0388_0327,0388_0328"
0388,0388_043,0388_011,0388_016,How can I? How can I move on when I know I'm the only one to carry this love we had? How do I do that?,0388_0329
0388,0388_046,0388_016,0388_030,"(dead monotone) Hi, May I help you?",0388_0330
0388,0388_046,0388_023,0388_030,"So, Mary's coming over tonight.",0388_0331
0388,0388_047,0388_004,0388_030,"Patrick, we need to focus.",0388_0341
0388,0388_047,0388_023,0388_030,"Yeah?Just wanted to let you know.I like Mary. I like when she comes to visit. I just don't think she likes me.She likes you okay.I wonder if I should invite my girlfriend over, too. I have a girlfriend now.You can if you want.Did I tell you I have a new girlfriend?(re: memory on monitor) This one's history. Moving on...The thing is ... my situation is a little weird. My girlfriend situation.","0388_0332,0388_0333,0388_0334,0388_0335,0388_0336,0388_0337,0388_0338,0388_0339,0388_0340"
0388,0388_048,0388_011,0388_035,"It's three.Right! She called me an old lady here, too! And I remember, I said...","0388_0343,0388_0350"
0388,0388_048,0388_011,0388_011,"No, see, Clem, I assume you fucked someone tonight. Isn't that how you get people to like you? I'm sorry. Okay. I didn't mean that. I just... I was just... pissed, I guess.",0388_0353
0388,0388_048,0388_004,0388_011,"Yo ho ho!Anyhoo, sweetie, I done a bad thing. I kinda sorta wrecked your car...I can't believe you wrecked my car. You're driving drunk. It's pathetic....a little. I was a little tipsy. Don't call me pathetic.Well it is pathetic. And fucking irresponsible. You could've killed somebody. I don't know, maybe you did kill somebody.And what are you like? A wino?A wino? Jesus, Are you from the fifties? A wino!","0388_0342,0388_0345,0388_0346,0388_0347,0388_0348,0388_0351,0388_0352"
0388,0388_048,0388_004,0388_035,Shit. The last time I saw you.Oh Christ I didn't kill anybody. It's just a fucking dent. You're like some old lady or something.,"0388_0344,0388_0349"
0388,0388_050,0388_004,0388_011,"Let me drive you home.(without turning) Fuck you, Joel. Faggot.","0388_0354,0388_0355"
0388,0388_050,0388_011,0388_023,Look at it out here. It's falling apart. I'm erasing you. And I'm happy. You did it to me. I can't believe you did this to me. By morning you'll be gone. Ha!,0388_0356
0388,0388_051,0388_023,0388_030,"See, remember that girl? The one we did last week? The one with the potatoes?Yeah, that's this guy's girlfriend. Was.","0388_0357,0388_0358"
0388,0388_052,0388_023,0388_030,"I gotta tell you something. I kind of fell in love with her last night.She was unconscious, Patrick.She was beautiful. So sweet and funky and voluptuous. I kind of stole a pair of her panties, is what.Jesus, Patrick!","0388_0359,0388_0360,0388_0361,0388_0362"
0388,0388_053,0388_023,0388_030,"I know. It's not like... I mean, they were clean and all.Look, just don't tell me this stuff. I don't want to know this shit.Yeah, okay.We have work to do.","0388_0363,0388_0364,0388_0365,0388_0366"
0388,0388_054,0388_004,0388_035,In the bookstore that night. The skinny guy.,0388_0370
0388,0388_054,0388_011,0388_030,Patrick... do you know how unethical...,0388_0368
0388,0388_054,0388_011,0388_035,That must be the guy I saw you with.,0388_0369
0388,0388_054,0388_023,0388_030,"Okay, but there's more. After we did her, I went to where she worked and I asked her out.",0388_0367
0388,0388_055,0388_004,0388_011,How can you watch this crap?Where are you going?I'm fucking crawling out of my skin.,"0388_0371,0388_0372,0388_0373"
0388,0388_056,0388_004,0388_011,"Oh shit. I remember this.(pissy) I want to have a baby.Let's talk about it later.No. I want to have a baby. I have to have a baby.I don't think we're ready.You're not ready.Clementine, do you really think you could take care of a kid?What?!(mumbly) I don't want to talk about this here.Joel, We're fucking gonna talk about it! You can't fucking say something like that and say you don't want to talk about it!Clem, I'm sorry. I shouldn't have --(screaming now) I'd make a fucking good mother! I love children! I'm creative and smart and I'd make a fucking good mother!Oh, thank God. It's going.It's you! It's you who can't commit to anything! You have no idea how lucky you are I'm interested in you! I don't even know why I am! I should just end it right here, Joel. Leave you in the zoo. Maybe you could find a nice sloth to hang out with!It's going, Clementine. All the crap and hurt and disappointment. It's all being wiped away.I'm glad.","0388_0374,0388_0375,0388_0376,0388_0377,0388_0378,0388_0379,0388_0380,0388_0381,0388_0382,0388_0383,0388_0384,0388_0385,0388_0386,0388_0387,0388_0388,0388_0389"
0388,0388_056,0388_011,0388_011,"Me, too.",0388_0390
0388,0388_057,0388_004,0388_011,"So, um --S'okay, Mark. Joel doesn't like my boobs.You're drunk.","0388_0391,0388_0394,0388_0395"
0388,0388_057,0388_004,0388_016,"You're a whiz kid. So perceptive, so --",0388_0396
0388,0388_057,0388_004,0388_004,"(swiveling head toward him) Would you get me another, Joely? Thanky! Thanky! Joel, this is Mark. He likes my boobs. He came over special to tell me that. Isn't that nice. He doesn't think I'm fat.",0388_0392
0388,0388_058,0388_004,0388_023,Definitely.,0388_0426
0388,0388_058,0388_016,0388_023,"(coolly) Oh, hey, Patrick.Well, allow me to do the honors. It's fucking freezing and I need something.(guilty beat) Okay, There's more, Stan --Hey, hey. Oh, Patrick, you didn't want any, did you?Nah, I don't know.I love quotes. So did Winston Churchill. He actually has a quotation in Bartlett's about Bartlett's. Isn't that trippy?(trying to engage) Yeah. Cool.""The quotations when engraved upon the memory give you good thoughts.""Very cool. Trippy.Definitely!I think he'll be in Bartlett's one day.","0388_0397,0388_0404,0388_0407,0388_0408,0388_0409,0388_0416,0388_0417,0388_0418,0388_0419,0388_0424,0388_0425"
0388,0388_058,0388_016,0388_030,"Hey, you.It's freezing out.You found us okay?Yeah.We haven't checked.Blessed are the forgetful, for they get the better even of their blunders. Nietzsche. Beyond Good and Evil. Found it my Bartletts.That's a good one.Yeah, I can't wait to tell Howard! It seems really appropriate.It's a quote book.I like to read what smart people say. So many beautiful, important things.Yup.Don't you think Howard's like that? Smart? Important?","0388_0399,0388_0400,0388_0401,0388_0402,0388_0403,0388_0410,0388_0411,0388_0412,0388_0415,0388_0420,0388_0421,0388_0422"
0388,0388_058,0388_023,0388_030,"Hi, Mary. How's it going?Mary hates me. I've never been popular with the ladies.Maybe if you stopped stealing their panties.(a little sulky) It's a good one all right.What's your bartlett's?(beat) Yup.","0388_0398,0388_0405,0388_0406,0388_0413,0388_0414,0388_0423"
0388,0388_059,0388_004,0388_011,"You don't tell me things, Joel. I'm an open book. I tell you everything. Every damn embarrassing thing. You don't trust me.No, it isn't that.I want to know you.I just don't have anything very interesting about my life.Joel, you're a liar.","0388_0427,0388_0428,0388_0429,0388_0430,0388_0431"
0388,0388_060,0388_004,0388_011,Good. More?No. Thanks.How's the fish?,"0388_0434,0388_0435,0388_0436"
0388,0388_060,0388_004,0388_035,Is that like us? Are we just bored with each other?,0388_0433
0388,0388_060,0388_011,0388_023,It's good.,0388_0437
0388,0388_060,0388_011,0388_035,How's the chicken?,0388_0432
